#Y-2010
#M-Jan
23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 27.00, null, 21.00, 21.00, 23.00, 23.00, 23.00, 23.00
23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 27.00, null, 21.00, 23.00, 23.00, 23.00, 23.00, 23.00
23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 25.00, null, null, 21.00, 23.00, 23.00, 23.00, 23.00
23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 26.00, null, null, 21.00, 23.00, 23.00, 23.00, 23.00, 23.00
23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 28.00, null, 21.00, 23.00, 23.00, 23.00, 23.00, 23.00
23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 28.00, null, 21.00, 23.00, 23.00, 23.00, 23.00, 23.00
23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 27.00, null, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00
23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 28.00, null, 21.00, 23.00, 21.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00
23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 27.00, null, 21.00, 23.00, 23.00, 23.00, 23.00, 23.00
23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 26.00, null, null, 21.00, 23.00, 23.00, 23.00, 23.00
23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 26.00, null, null, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00
23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, null, 23.00, 23.00, 23.00, 23.00, 23.00, 26.00, null, null, 23.00, 23.00, 23.00, 23.00, 23.00
23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 26.00, null, null, 21.00, 23.00, 23.00, 23.00, 23.00
23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 27.00, null, 21.00, 21.00, 23.00, 23.00, 23.00, 23.00
23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 26.00, null, null, 21.00, 21.00, 23.00, 23.00, 23.00, 23.00, 23.00, 26.00, null, null, 23.00, 23.00, 23.00, 23.00, 23.00
23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 25.00, null, 21.00, 21.00, 23.00, 23.00, 23.00, 23.00
23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 25.00, null, 21.00, 21.00, 23.00, 23.00, 23.00, 23.00
23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 25.00, null, null, 21.00, 23.00, 23.00, 23.00, 23.00
23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, null, null, 23.00, 23.00, 23.00, 23.00
23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 26.00, null, null, 21.00, 23.00, 23.00, 23.00, 23.00
