#Y-2010
#M-Jan
18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 26.00, null, 26.00, null, 23.00, 23.00, 23.00, 23.00
18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 26.00, null, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00
18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 25.00, null, 25.00, null, 23.00, 23.00, 23.00, 23.00
18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 25.00, null, 25.00, null, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00
18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 27.00, null, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00
18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 27.00, null, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00
18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 26.00, null, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00
18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 27.00, null, 27.00, null, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00
18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 26.00, null, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00
18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 25.00, null, 25.00, null, 23.00, 23.00, 23.00, 23.00
18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 25.00, null, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00
18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 23.00, 23.00, 25.00, null, 23.00, 23.00, 23.00, 23.00, 23.00, 25.00, null, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00
18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 25.00, null, 26.00, null, 23.00, 23.00, 23.00, 23.00
18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00, 26.00, null, 26.00, null, 23.00, 23.00, 23.00, 23.00
18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 18.00, 26.00, null, 26.00, null, 23.00, 23.00, 23.00, 23.00, 23.00, 25.00, null, 23.00, 23.00, 23.00, 23.00, 23.00, 23.00
